TaxID,Species_Name
1269265,Lockhartia lunifera
1269266,Palmorchis sobralioides
1269267,Phragmipedium vittatum
1269268,Psilochilus maderoi
1269269,Psilochilus modestus
1269270,Sarcoglottis fasciculata
1269271,Sauroglossum nitidum
1269272,Triphora uniflora
1269273,Vanilla dietschiana
1269274,Vanilla parvifolia
1275996,Cephalanthera epipactoides
1276283,Stelis gigantea Friese 1921
1276543,Heliconia collinsiana
1281847,Andinia platysepala
1281849,Pabstiella wacketii
1281850,Pleurothallis sijmii
1281851,Pleurothallis silvae pacis
1281853,Stelis adrianae
1281854,Stelis allenii
1281855,Stelis atwoodii
1281857,Stelis cylindrata
1281858,Stelis cypripedioides
1281859,Stelis galeata
1281860,Stelis glomerosa
1281861,Stelis kefersteiniana
1281862,Stelis multirostris
1281863,Stelis nexipous
1281864,Stelis pachyglossa
1281865,Stelis platystylis
1281884,Stelis lankesteri
1286644,Cymbidium macrorhizon
1286645,Cymbidium nanulum
1286646,Cymbidium qiubeiense
1288447,Habenaria kleinii
1288448,Habenaria sprucei
1290556,Trichotosia aurea
1290557,Trichotosia brevipedunculata
1290558,Trichotosia microphylla
1290559,Trichotosia poculata
1290565,Trichotosia teysmannii
1290566,Trichotosia velutina
1290567,Trichotosia vestita
1290569,Trichotosia aporina
1293999,Bulbophyllum japonicum
1294000,Bulbophyllum inconspicuum
1294001,Bulbophyllum drymoglossum
1300946,Caladenia ampla
1300947,Caladenia ancylosa
1300948,Caladenia armata
1300949,Caladenia atrovespa
1300950,Caladenia callitrophila
1300951,Caladenia caudata
1300952,Caladenia clavigera
1300953,Caladenia concinna
1300954,Caladenia cremna
1300955,Caladenia cruciformis
1300956,Caladenia douglasiorum
1300957,Caladenia formosa
1300958,Caladenia hastata
1300959,Caladenia lowanensis
1300960,Caladenia montana
1300961,Caladenia oreophila
1300962,Caladenia orestes
1300963,Caladenia osmera
1300964,Caladenia richardsiorum
1300965,Caladenia saxatilis
1300966,Caladenia strigosa
1300967,Caladenia valida
1300968,Caladenia xanthochila
1306915,Epipactis papillosa
1306921,Oberonia japonica
1306922,Platanthera hologlottis
1306924,Platanthera maximowicziana
1306928,Platanthera ussuriensis
1312023,Neofinetia richardsiana
1312024,Neofinetia xichangensis
1321283,Corybas carinatus
1321284,Corybas comptus
1321285,Corybas geminigibbus
1321286,Corybas holttumii
1321287,Corybas ridleyanus
1321288,Corybas selangorensis
1321289,Corybas villosus
1321290,Platanthera angustata
1321953,Epidendrum schistochilum
1324860,Cymbidium mannii
1325471,Yoania japonica
1325496,Dendrobium clavator
1325497,Dendrobium grande
1325498,Dendrobium quadrilobatum
1325499,Dendrobium singaporense
1325500,Dendrobium setifolium
1325501,Dendrobium striatellum
1325502,Dendrobium subulatum
1331797,Dendrobium acerosum
1332712,Bulbophyllum pitengoense
1332713,Bulbophyllum uhl gabrielianum
1344965,Maxillaria cacaoensis
1350400,Coelogyne breviscapa
1350401,Coelogyne nervosa
1350402,Coelogyne ovalis
1352238,Stelis anthracina Timberlake 1941
1352766,Rhynchostele aptera
1352767,Rhynchostele hortensiae
1354196,Dendrobium compactum
1354197,Dendrobium fanjingshanense
1354200,Dendrobium pseudotenellum
1354201,Dendrobium spatella
1354202,Dendrobium wangliangii
1354203,Dendrobium wattii
1354204,Dendrobium xichouense
1354205,Dendrobium mariae
1354206,Dendrobium rotundatum
1354207,Dendrobium angustifolium
1354208,Oxystophyllum changjiangense
1380571,Tainia paucifolia
1380714,Vanda spathulata
1382014,Bulbophyllum gadgarrense
1382015,Eria kingii
1382016,Plectorrhiza brevilabris
1382059,Podochilus australiensis
1382138,Dendrobium trilamellatum
1382161,Anoectochilus yatesiae
1384047,Phreatia micrantha
1386228,Acrolophia bolusii
1386229,Acrolophia capensis
1386230,Acrolophia cochlearis
1386231,Acrolophia lamellata
1386232,Acrolophia lunata
1386233,Acrolophia micrantha
1386235,Acrolophia ustulata
1386238,Orthochilus aculeatus
1386240,Eulophia acutilabra
1386241,Eulophia angolensis
1386242,Eulophia calanthoides
1386243,Eulophia callichroma
1386244,Orthochilus chloranthus
1386245,Eulophia coeloglossa
1386246,Eulophia cucullata
1386247,Orthochilus ensatus
1386248,Eulophia flavopurpurea
1386249,Orthochilus foliosus
1386250,Eulophia hereroensis
1386251,Eulophia hians
1386255,Eulophia horsfallii
1386257,Orthochilus leontoglossus
1386258,Orthochilus litoralis
1386259,Eulophia livingstoneana
1386260,Eulophia longisepala
1386261,Eulophia macowanii
1386262,Orthochilus mechowii
1386263,Eulophia meleagris
1386264,Orthochilus milnei
1386265,Orthochilus odontoglossus
1386266,Eulophia ovalis
1386269,Eulophia parviflora
1386270,Eulophia parvilabris
1386271,Oeceoclades pulchra
1386272,Eulophia schweinfurthii
1386273,Eulophia speciosa
1386274,Eulophia stachyodes
1386276,Orthochilus tabularis
1386277,Eulophia tenella
1386278,Eulophia tuberculata
1386279,Orthochilus vinosus
1386280,Eulophia zeyheriana
1386281,Oeceoclades bernetii
1386282,Oeceoclades decaryana
1386283,Oeceoclades ugandae
1389445,Eulophia clitellifera
1389446,Eulophia platypetala
1389447,Eulophia stricta
1389448,Orthochilus welwitschii
1390581,Anoectochilus brevilabris
1390582,Anoectochilus chapaensis
1390583,Anoectochilus lanceolatus
1390584,Anoectochilus longicalcaratus
1390586,Cheirostylis cochinchinensis
1390587,Cystorchis stenoglossa
1390589,Goodyera bifida
1390592,Goodyera daibuzanensis
1390594,Goodyera fumata
1390595,Goodyera hispida
1390597,Goodyera vittata
1390598,Herpysma longicaulis
1390600,Macodes sanderiana
1390602,Myrmechis gracilis
1390603,Zeuxine viridiflora
1391405,Dendrobium auyongii
1391406,Dendrobium catillare
1391410,Dendrobium codonosepalum
1391411,Dendrobium dearei
1391412,Dendrobium faciferum
1391413,Dendrobium hymenophyllum
1391414,Dendrobium jerdonianum
1391415,Dendrobium kraemeri
1391416,Dendrobium kratense
1391417,Dendrobium laterale
1391418,Dendrobium macfarlanei
1391419,Dendrobium oligophyllum
1391420,Dendrobium panduriferum
1391421,Dendrobium patentilobum
1391423,Dendrobium tetrachromum
1391424,Dendrobium trankimianum
1391425,Dendrobium trantuanii
1391426,Dendrobium venustum
1397845,Cotylolabium lutzii
1401835,Epidendrum falcisepalum
1401836,Epidendrum madsenii
1402130,Oberonia mannii
1405030,Serapias bergonii
1413708,Anathallis burzlaffiana
1413709,Anathallis fractiflexa
1413710,Anathallis grayumii
1413712,Anathallis lewisiae
1413713,Anathallis nanifolia
1413714,Anathallis pabstii
1413715,Anathallis rabei
1413716,Dryadella albicans
1413717,Dryadella guatemalensis
1413719,Andinia longiserpens
1413720,Phloeophila yupanki
1413721,Platystele oxyglossa
1413722,Platystele beatricis
1413723,Platystele consobrina
1413724,Platystele gyroglossa
1413725,Platystele ovatilabia
1413726,Platystele ximenae
1413727,Pleurothallis fantastica
1413728,Pleurothallis rubella
1413729,Scaphosepalum medinae
1413730,Scaphosepalum ovulare
1413731,Specklinia aristata
1413732,Specklinia barbae
1413733,Specklinia blancoi
1413734,Specklinia calyptrostele
1413735,Specklinia chontalensis
1413736,Specklinia claviculata
1413737,Specklinia corniculata
1413738,Specklinia fuegi
1413739,Specklinia glandulosa
1413740,Specklinia gracillima
1413741,Specklinia grisebachiana
1413742,Specklinia guanacastensis
1413743,Specklinia helenae
1413744,Specklinia herpestes
1413745,Specklinia lichenicola
1413746,Specklinia llamachoi
1413747,Specklinia longilabris
1413748,Specklinia macroblepharis
1413749,Specklinia megalops
1413751,Specklinia montezumae
1413752,Specklinia mucronata
1413753,Specklinia obliquipetala
1413754,Specklinia parvifolia
1413755,Specklinia pfavii
1413756,Specklinia psichion
1413757,Specklinia quinqueseta
1413758,Specklinia remotiflora
1413759,Specklinia scolopax
1413760,Specklinia segregatifolia
1413761,Specklinia schaferi
1413762,Specklinia simmleriana
1413763,Specklinia spectabilis
1413764,Specklinia strumosa
1413765,Specklinia trichyphis
1413766,Specklinia turrialbae
1413767,Specklinia wrightii
1413769,Andinia lappacea
1413770,Andinia schizopogon
1413771,Andinia dielsii
1414704,Specklinia pisinna
1417354,Eria tomentosa
1417356,Luisia filiformis
1424666,Aeranthes adenopoda
1424667,Aeranthes caudata
1424670,Aeranthes neoperrieri
1424671,Aeranthes peyrotii
1424672,Aeranthes tenella
1424673,Aeranthes virginalis
1424674,Angraecum arachnites
1424675,Angraecum birrimense
1424676,Angraecum borbonicum
1424677,Angraecum bracteosum
1424678,Angraecum striatum
1424679,Angraecum cadetii
1424680,Angraecum caricifolium
1424681,Angraecum caulescens
1424682,Angraecum doratophyllum
1424690,Angraecum sororium
1424694,Angraecum clareae
1424695,Angraecum conchoglossum
1424696,Angraecum cornigerum
1424697,Angraecum costatum
1424698,Angraecum cucullatum
1424699,Angraecum didieri
1424701,Angraecum expansum
1424702,Angraecum hermannii
1424703,Angraecum huntleyoides
1424704,Angraecum infundibulare
1424705,Angraecum liliodorum
1424706,Angraecum linearifolium
1424707,Angraecum mauritianum
1424708,Angraecum multiflorum
1424709,Angraecum obversifolium
1424710,Angraecum pectinatum
1424711,Angraecum pingue
1424712,Angraecum pseudodidieri
1424713,Angraecum ramosum
1424714,Angraecum sacciferum
1424715,Angraecum sedifolium
1424723,Angraecum subulatum
1424724,Angraecum tenuifolium
1424725,Angraecum tenuispica
1424726,Angraecum teretifolium
1424727,Angraecum corrugatum
1424731,Jumellea papangensis
1424732,Jumellea walleri
1426845,Liparis balansae
1426846,Liparis guangxiensis
1429984,Dendrobium phalaenopsis
1432737,Geodorum eulophioides
1433218,Angraecum atlanticum
1433219,Angraecum bancoense
1433222,Angraecum gabonense
1433223,Angraecum podochiloides
1433224,Angraecum pungens
1433226,Polystachya pyramidalis
1433227,Tridactyle aurantiopunctata
1433432,Guanchezia maguirei
1433434,Anguloa uniflora
1433436,Camaridium carinatum
1433437,Camaridium nutantiflorum
1433438,Camaridium vestitum
1433439,Chondroscaphe bicolor
1433440,Cirrhaea fuscolutea
1433441,Cirrhaea seidelii
1433442,Clowesia dodsoniana
1433443,Maxillaria beckendorfii
1433444,Cycnoches cooperi
1433445,Cycnoches lehmannii
1433446,Cycnoches manoelae
1433447,Cycnoches pachydactylon
1433448,Cyrtopodium flavum
1433449,Cyrtopodium longibulbosum
1433450,Dressleria fragrans
1433451,Dressleria helleri
1433452,Embreea herrenhusana
1433454,Gongora hirtzii
1433455,Gongora seideliana
1433457,Sudamerlycaste fimbriata
1433458,Houlletia brocklehurstiana
1433459,Houlletia odoratissima
1433460,Inti bicallosa
1433462,Lueckelia breviloba
1433463,Maxillaria litensis
1433466,Otostylis paludosa
1433468,Stanhopea confusa
1434889,Angraecum panicifolium
1439912,Dactylorhiza umbrosa
1440778,Bulbophyllum cochleatum
1442570,Kuhlhasseltia yakushimensis
1445335,Genoplesium pumilum
1445353,Prasophyllum colensoi
1445517,Renanthera isosepala
1445518,Renanthera storiei
1445522,Vanda arcuata
1445523,Vanda celebica
1445526,Vanda devoogtii
1445527,Vanda furva
1445528,Vanda hastifera
1445529,Vanda hindsii
1445530,Vanda insignis
1445531,Vanda jennae
1445534,Vanda limbata
1445537,Vanda metusalae
1445540,Vanda roeblingiana
1445541,Vanda sanderiana
1445542,Vanda sumatrana
1445544,Vanda ustii
1454350,Cyanaeorchis arundinae
1454351,Cyanaeorchis minor
1460002,Vanilla borneensis
1460003,Vanilla griffithii
1460004,Vanilla yersiniana
1462473,Ponerorchis alpestris
1462474,Ponerorchis farreri
1462475,Ponerorchis parceflora
1462479,Ponerorchis trifurcata
1462480,Ponerorchis yuana
1462481,Herminium esquirolii
1462482,Herminium pugioniforme
1462483,Platanthera contigua
1462484,Habenaria rhodocheila
1462486,Hemipilia forrestii
1462487,Hemipilia kwangsiensis
1462489,Hemipilia purpureopunctata
1462490,Herminium alaschanicum
1462491,Platanthera stenochila
1462492,Platanthera carnosilabris
1462493,Herminium ophioglossoides
1462495,Peristylus nematocaulon
1462496,Peristylus tentaculatus
1462497,Platanthera bakeriana
1462498,Platanthera bhutanica
1462499,Peristylus biermannianus
1462500,Platanthera brevicalcarata
1462501,Platanthera clavigera
1462502,Platanthera damingshanica
1462503,Platanthera dulongensis
1462504,Platanthera dyeriana
1462505,Platanthera exelliana
1462506,Platanthera japonica
1462508,Platanthera leptocaulon
1462509,Platanthera oreophila
1462510,Platanthera sachalinensis
1462513,Platanthera stenophylla
1462514,Herminium biporosum
1462517,Sirindhornia pulchella
1462519,Platanthera calceoliformis
1462520,Tsaiorchis neottianthoides
1462521,Hemipilia brevicalcarata
1462522,Hsenhsua chrysea
1462523,Ponerorchis sichuanica
1463550,Bulbophyllum ecornutum
1463551,Bulbophyllum pectinatum
1463553,Bulbophyllum psittacoglossum
1463554,Bulbophyllum rugosum
1465747,Vargasiella peruviana
1470411,Calanthe alleizettei
1470412,Calanthe alpina
1470413,Calanthe brevicornu
1470414,Calanthe clavata
1470415,Calanthe herbacea
1470416,Calanthe labrosa
1470417,Calanthe mannii
1470418,Chrysoglossum assamicum
1470419,Chrysoglossum latifolium
1470420,Chrysoglossum ornatum
1470421,Collabium chinense
1470422,Collabium formosanum
1470423,Eriodes barbata
1470424,Hancockia uniflora
1470426,Oberonia caulescens
1470427,Phaius hainanensis
1470428,Risleya atropurpurea
1470429,Tainia dunnii
1470430,Tainia minor
1470431,Ania viridifusca
1470447,Bulbophyllum careyanum
1470448,Bulbophyllum cariniflorum
1470449,Bulbophyllum guttulatum
1470450,Bulbophyllum helenae
1470451,Bulbophyllum nodosum
1470454,Coelogyne prolifera
1472959,Habenaria bicornis
1476991,Cymbidium maguanense
1477445,Diuris basaltica
1485621,Crossoglossa fratrum
1485623,Crossoliparis wendlandii
1485624,Hippeophyllum micranthum
1485626,Malaxis brachyrrhynchos
1485628,Malaxis cipoensis
1485629,Malaxis hagsateri
1485630,Malaxis lepanthiflora
1485631,Malaxis lepidota
1485632,Malaxis maxonii
1485633,Malaxis molotensis
1485634,Malaxis moritzii
1485635,Malaxis pandurata
1485636,Malaxis parthoni
1485637,Malaxis rosilloi
1485639,Malaxis zempoalensis
1486040,Liparis cathcartii
1486042,Liparis odorata
1486043,Liparis sootenzanensis
1486050,Ornithochilus yingjiangensis
1486051,Phalaenopsis subparishii
1486052,Thrixspermum amplexicaule
1486053,Thrixspermum annamense
1486054,Chiloschista yunnanensis
1486055,Chiloschista exuperei
1490503,Platanthera finetiana
1496040,Cheirostylis yunnanensis
1497770,Cleisostoma williamsonii
1498489,Habenaria pantlingiana
1499145,Anathallis cuspidata
1499146,Anathallis duplooyi
1499147,Anathallis peroupavae
1499149,Acianthera echinocarpa
1499150,Lepanthopsis apoda
1499156,Platystele acicularis
1499158,Platystele hirtzii
1499159,Platystele microtatantha
1499160,Platystele minimiflora
1499161,Platystele misasiana
1499162,Platystele schmidtchenii
1499163,Scaphosepalum clavellatum
1499164,Specklinia acanthodes
1499165,Specklinia acicularis
1499168,Specklinia alata
1499169,Specklinia cabellensis
1499170,Specklinia cactantha
1499171,Specklinia digitalis
1499172,Specklinia displosa
1499173,Specklinia dodii
1499174,Specklinia luis diegoi
1499175,Specklinia morganii
1499176,Specklinia recula
1499177,Specklinia trilobata
1499179,Teagueia tentaculata
1499180,Trichosalpinx notosibirica
1499528,Habenaria iyoensis
1499529,Habenaria linearifolia
1499531,Liparis koreojaponica
1499532,Neottia pinetorum
1499533,Platanthera chorisiana
1499536,Platanthera ophrydioides
1499537,Thrixspermum japonicum
1499538,Tipularia japonica
1499945,Gastrodia pubilabiata
1499946,Goodyera bomiensis
1499947,Neottia kiusiana
1499948,Ponerorchis joo iokiana
1501485,Bulbophyllum cirrhoglossum
1501487,Bulbophyllum erectum
1501488,Bulbophyllum histrionicum
1501490,Bulbophyllum incurvum
1501491,Bulbophyllum lecouflei
1501492,Bulbophyllum luteobracteatum
1501494,Bulbophyllum pusillum
1501496,Bulbophyllum quadrifarium
1501497,Bulbophyllum rubrum
1501498,Bulbophyllum ruginosum
1501499,Bulbophyllum senghasii
1505674,Clowesia thylaciochila
1505677,Mormodes badia
1505678,Mormodes buccinator
1505679,Mormodes castroi
1505680,Mormodes colossus
1505681,Mormodes dasilvae
1505682,Mormodes elegans
1505683,Mormodes escobarii
1505684,Mormodes fractiflexa
1505685,Mormodes hookeri
1505686,Mormodes horichii
1505687,Mormodes ignea
1505688,Mormodes lawrenceana
1505689,Mormodes lineata
1505690,Mormodes lobulata
1505691,Mormodes luxata
1505692,Mormodes nagelii
1505693,Mormodes oestlundiana
1505694,Mormodes paraensis
1505695,Mormodes pardalinata
1505696,Mormodes rolfeana
1505697,Mormodes sanguineoclaustra
1505698,Mormodes skinneri
1505699,Mormodes sotoana
1505700,Mormodes tapoayensis
1505701,Mormodes tezontle
1505702,Mormodes theiochlora
1505703,Mormodes tuxtlensis
1505704,Mormodes uncia
1505705,Mormodes variabilis
1505706,Mormodes warszewiczii
1508132,Coelogyne viscosa
1508133,Pinalia stricta
1508135,Dendrobium plicatile
1508136,Phaius wallichii
1508137,Schoenorchis gemmata
1508138,Schoenorchis tixieri
1508139,Zeuxine nervosa
1508813,Discyphus scopulariae
1518434,Epipactis mairei
1518435,Epipactis royleana
1518520,Gastrodia flavilabella
1523572,Geodorum recurvum
1523944,Spiranthes brevilabris
1523945,Spiranthes casei
1523947,Spiranthes delitescens
1523948,Spiranthes eatonii
1523950,Spiranthes infernalis
1523952,Spiranthes lucida
1523953,Spiranthes ochroleuca
1523954,Spiranthes laciniata
1525811,Acanthophippium sylhetense
1525812,Ania angustifolia
1525813,Ania hongkongensis
1525815,Ania ruybarrettoi
1525816,Spathoglottis pubescens
1525817,Tainia cordifolia
1525818,Tainia longiscapa
1525819,Tainia macrantha
1526610,Masdevallia exquisita
1526611,Masdevallia scandens
1526612,Masdevallia yungasensis
1530325,Spiranthes aestivalis
1530326,Spiranthes ovalis
1530329,Spiranthes porrifolia
1530331,Spiranthes stellata
1530332,Spiranthes torta
1530333,Spiranthes tuberosa
1531384,Anathallis roseopapillosa
1532806,Epipactis bugacensis
1533235,Orchis pallens
1534759,Elleanthus discolor
1534760,Elleanthus sodiroi
1534761,Sobralia andreae
1534762,Sobralia bimaculata
1534764,Sobralia cobanensis
1534765,Sobralia decora
1534766,Sobralia ecuadorana
1534767,Sobralia macrophylla
1534768,Sobralia mucronata
1534769,Sobralia pulcherrima
1534772,Sobralia xantholeuca
1536438,Skeptrostachys balanophorostachya
1536439,Lyroglossa grisebachii
1537496,Uleiorchis ulei
1538347,Habenaria pentadactyla
1538349,Habenaria dutrae
1538350,Habenaria ekmaniana
1538351,Habenaria megapotamensis
1541217,Calanthe angustifolia
1541219,Calanthe cardioglossa
1541220,Calanthe hancockii
1541221,Calanthe henryi
1541222,Calanthe lechangensis
1541223,Calanthe odora
1541224,Calanthe plantaginea
1541225,Calanthe puberula
1541226,Calanthe rubens
1541227,Calanthe sinica
1541228,Calanthe speciosa
1541229,Calanthe tsoongiana
1541231,Cephalantheropsis halconensis
1541232,Cephalantheropsis longipes
1541233,Cephalantheropsis obcordata
1541236,Oberonia kwangsiensis
1541237,Phaius columnaris
1545438,Eriochilus dilatatus
1545749,Dendrobium glomeratum
1545984,Pleurothallis cucumeris
1547852,Cyrtopodium macrobulbon
1552220,Epipactis condensata
1552222,Sobralia callosa
1559804,Dactylostalix ringens
1559806,Liparis assamica
1559807,Liparis bautingensis
1559808,Liparis bistriata
1559809,Liparis delicatula
1559810,Liparis elliptica
1559811,Liparis fissilabris
1559813,Liparis glossula
1559814,Liparis latilabris
1559816,Liparis mannii
1559817,Liparis nigra
1559819,Liparis resupinata
1559825,Goodyera yangmeishanensis
1561012,Himantoglossum calcaratum
1561013,Himantoglossum formosum
1561014,Himantoglossum galilaeum
1561015,Himantoglossum jankae
1561016,Himantoglossum metlesicsianum
1561017,Himantoglossum montis tauri
1564205,Corallorhiza macrantha
1569457,Rhetinantha cerifera
1572676,Dactylorhiza lapponica
1574441,Neottia camtschatea
1577546,Cirrhaea loddigesii
1577547,Cirrhaea longiracemosa
1577548,Cirrhaea nasuta
1577549,Sievekingia suavis
1577550,Stanhopea insignis
1579009,Epidendrum parviflorum
1579010,Masdevallia deformis
1579011,Masdevallia persicina
1579012,Polystachya stenophylla
1579013,Stelis patinaria
1579280,Disperis neilgherrensis
1582014,Pogoniopsis schenkii
1587563,Masdevallia gnoma
1590552,Maxillaria rhomboglossa
1590556,Maxillaria farinosa
1590557,Maxillaria tenebrifolia
1590558,Maxillaria aureoglobula
1590574,Maxillaria culebrica
1590578,Maxillaria pudica
1590584,Ornithidium montezumae
1591374,Epidendrum anoglossoides
1591375,Epidendrum barbeyanum
1591376,Epidendrum bisulcatum
1591377,Epidendrum brenesii
1591378,Epidendrum buenaventurae
1591379,Epidendrum candelabrum
1591381,Epidendrum coronatum
1591382,Epidendrum glumarum
1591384,Epidendrum horichii
1591385,Epidendrum incomptum
1591386,Epidendrum isomerum
1591387,Epidendrum lacustre
1591388,Epidendrum lagenocolumna
1591389,Epidendrum montis narae
1591390,Epidendrum mora retanae
1591391,Epidendrum myodes
1591392,Epidendrum oerstedii
1591393,Epidendrum oxyglossum
1591394,Epidendrum pachyceras
1591395,Epidendrum pallens
1591396,Epidendrum paraguastigma
1591397,Epidendrum phragmites
1591398,Epidendrum phyllocharis
1591399,Epidendrum platystigma
1591400,Epidendrum powellii
1591402,Epidendrum sculptum
1591403,Epidendrum sotoanum
1591404,Epidendrum storkii
1591405,Epidendrum trialatum
1591406,Epidendrum zunigae
1606878,Nervilia alishanensis
1606882,Nervilia lanyuensis
1606883,Nervilia macroglossa
1606885,Nervilia taiwaniana
1617324,Biermannia calcarata
1617326,Cleisostoma aspersum
1617327,Cleisostoma filiforme
1617328,Cleisostoma fuerstenbergianum
1617329,Cleisostoma linearilobatum
1617330,Cleisostoma longioperculatum
1617331,Cleisostoma medogense
1617332,Cleisostoma menghaiense
1617333,Cleisostoma nangongense
1617334,Cleisostoma parishii
1617335,Cleisostoma rostratum
1617336,Cleisostoma simondii
1617338,Cleisostoma striatum
1617339,Cleisostoma uraiense
1617340,Diploprora championii
1617341,Esmeralda bella
1617342,Gastrochilus acinacifolius
1617343,Gastrochilus distichus
1617344,Gastrochilus fargesii
1617345,Gastrochilus guangtungensis
1617346,Gastrochilus raraensis
1617347,Luisia amesiana
1617348,Luisia cordata
1617349,Luisia longispica
1617350,Luisia magniflora
1617351,Parapteroceras elobe
1617352,Pelatantheria bicuspidata
1617353,Pennilabium yunnanense
1617355,Pomatocalpa undulatum
1617357,Renanthera citrina
1617358,Renanthera coccinea
1617359,Robiquetia succisa
1617360,Sarcoglyphis smithiana
1617361,Schoenorchis seidenfadenii
1617362,Schoenorchis vanoverberghii
1617363,Staurochilus luchuensis
1617364,Stereochilus brevirachis
1617365,Thrixspermum laurisilvaticum
1617366,Thrixspermum saruwatarii
1617367,Thrixspermum tsii
1617368,Uncifera acuminata
1620161,Platanthera blephariglottis
1620165,Eulophia ecristata
1629598,Sauvetrea alpestris
1632132,Encyclia diota
1632136,Encyclia gravida
1632138,Encyclia hanburyi
1632144,Encyclia leucantha
1632150,Encyclia mooreana
1632151,Encyclia naranjapatensis
1632152,Encyclia nematocaulon
1632155,Encyclia oestlundii
1632156,Encyclia osmantha
1632160,Encyclia parviflora
1632161,Encyclia patens
1632163,Encyclia pollardiana
1632164,Encyclia profusa
1632168,Encyclia selligera
1632170,Encyclia spatella
1632185,Encyclia adenocarpa
1632186,Encyclia aenicta
1632189,Encyclia angustiloba
1632191,Encyclia aspera
1632197,Encyclia ceratistes
1632199,Encyclia chloroleuca
1637754,Eulophia arenicola
1637755,Eulophia calantha
1637758,Eulophia euglossa
1637759,Eulophia fridericii
1637760,Eulophia gonychila
1637761,Eulophia ibityensis
1637762,Eulophia latilabris
1637763,Eulophia leachii
1637764,Eulophia macra
1637765,Eulophia malangana
1637766,Eulophia monile
1637767,Eulophia nyasae
1637768,Eulophia plantaginea
1637769,Eulophia ramosa
1637770,Eulophia reticulata
1637771,Eulophia seleensis
1637777,Eulophia venulosa
1637779,Geodorum appendiculatum
1637781,Maxillaria infausta
1637782,Oeceoclades angustifolia
1637783,Oeceoclades antsingyensis
1637784,Oeceoclades beravensis
1637785,Oeceoclades calcarata
1637787,Oeceoclades cordylinophylla
1637788,Oeceoclades gracillima
1637789,Oeceoclades humbertii
1637790,Oeceoclades longibracteata
1637791,Oeceoclades petiolata
1637792,Oeceoclades peyrotii
1637794,Oeceoclades spathulifera
1637795,Orthochilus rarus
1637797,Orthochilus euanthus
1637799,Orthochilus trilamellatus
1638997,Epipactis nordeniorum
1638998,Epipactis pontica
1638999,Epipactis tallosii
1641797,Bulbophyllum latibrachiatum
1641957,Paphiopedilum parnatanum
1641958,Paphiopedilum platyphyllum
1641959,Paphiopedilum qingyongii
1641962,Paphiopedilum wilhelminae
1655024,Dendrobium bigibbum
1661584,Anoectochilus emeiensis
1671328,Platanthera clavellata
1674451,Coelogyne brachyptera
1674452,Coelogyne calcicola
1674454,Coelogyne lactea
1674455,Coelogyne lentiginosa
1674457,Coelogyne rochusseni
1676809,Ponerorchis keiskei
1676810,Ponerorchis lepida
1676812,Ponerorchis chidori
1676813,Ponerorchis graminifolia
1676814,Herminium souliei
1676815,Ponerorchis amplexifolia
1676816,Ponerorchis capitata
1676817,Ponerorchis hemipilioides
1676818,Ponerorchis camptoceras
1676819,Ponerorchis basifoliata
1676820,Ponerorchis kiraishiensis
1676821,Ponerorchis limprichtii
1676822,Ponerorchis faberi
1676823,Hemipilia crassicalcarata
1676824,Ponerorchis gonggashanica
1676825,Tsaiorchis keiskeoides
1676826,Ponerorchis papilionacea
1676827,Ponerorchis physoceras
1676828,Ponerorchis simplex
1676829,Ponerorchis tibetica
1676830,Brachycorythis henryi
1676831,Herminium mannii
1676833,Ponerorchis oblonga
1676834,Ponerorchis wenshanensis
1676835,Ponerorchis thailandica
1676837,Galearis roborowskyi
1676838,Ponerorchis omeishanica
1676839,Ponerorchis kinoshitae
1676840,Brachycorythis neglecta
1679711,Bulbophyllum disciflorum
1679712,Bulbophyllum leion
1679713,Bulbophyllum nasutum
1679714,Bulbophyllum oblongum
1679715,Bulbophyllum pictum
1679716,Bulbophyllum roseum
1679717,Bulbophyllum ayuthayense
1679724,Bulbophyllum cambodianum
1688697,Acianthera cogniauxiana
1688699,Acianthera lojae
1688700,Acianthera testifolia
1688701,Andinia trimytera
1688703,Andinia dalstroemii
1688705,Andinia pogonion
1688706,Andinia vestigipetala
1688708,Dresslerella hispida
1688709,Dresslerella pilosissima
1688711,Echinosepala pan
1688712,Echinosepala sempergemmata
1688713,Echinosepala shuarii
1688718,Echinosepala stonei
1688719,Echinosepala tomentosa
1688720,Echinosepala vittata
1688721,Andinia ciliaris
1688722,Andinia composita
1688723,Andinia nummularia
1688724,Andinia persimilis
1688725,Andinia pilosella
1688726,Andinia pseudocaulescens
1688727,Andinia stalactites
1688728,Lepanthes vestigialis
1688729,Andinia werneri
1688730,Myoxanthus colothrix
1688731,Myoxanthus hirsuticaulis
1688740,Platystele caudatisepala
1688741,Platystele lancilabris
1688745,Pleurothallis xenion
1688746,Pleurothallopsis tubulosa
1688748,Scaphosepalum anchoriferum
1688749,Scaphosepalum microdactylum
1688751,Specklinia alta
1700958,Bulleyia yunnanensis
1712275,Vanda bicolor
1712276,Vanda thwaitesii
1712277,Vanda wightii
1714506,Acianthera atropurpurea
1714507,Acianthera crepiniana
1714509,Acianthera hystrix
1714510,Acianthera mantiquyrana
1714511,Acianthera octophrys
1714826,Phymatidium delicatulum
1714828,Phymatidium hysteranthum
1714829,Phymatidium microphyllum
1715881,Gastrochilus matsuran
1715882,Habenaria cruciformis
1715883,Neottia japonica
1715884,Neottia papilligera
1718263,Zygostates cornuta
