"1164692-Acianthera heringeri",JQ306363.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164708-Acianthera pubescens",JQ306366.1,KT709645.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164683-Acianthera capanemae",JQ306367.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164718-Acianthera translucida",JQ306368.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164690-Acianthera glanduligera",JQ306369.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164705-Acianthera panduripetala",JQ306371.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164783-Acianthera platystachys",JQ306372.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164701-Acianthera micrantha",JQ306373.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164710-Acianthera recurva",JQ306375.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164715-Acianthera sonderiana",JQ306377.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164693-Acianthera jordanensis",JQ306378.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164740-Dryadella kautskyi",JQ306380.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164739-Dryadella aviceps",JQ306381.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164702-Acianthera minima",JQ306382.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164787-Specklinia picta",JQ306384.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164757-Pleurothallis lingua",JQ306387.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164790-Specklinia subpicta",JQ306389.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164767-Pabstiella trifida",JQ306390.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164786-Pabstiella truncicola",JQ306392.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164762-Pabstiella rubrolineata",JQ306393.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164784-Pleurothallis pterophora",JQ306396.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164751-Pleurothallis carinifera",JQ306397.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164760-Pleurothallis pristeoglossa",JQ306398.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164763-Pleurothallis sordida",JQ306399.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164775-Pleurothallis bivalvis",JQ306400.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164777-Pleurothallis discoidea",JQ306401.1,KJ472364.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"128923-Pabstiella tripterantha",JQ306402.1,AF302649.1,AF293439.1,"-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164691-Acianthera gracilisepala",JQ306404.1,KT709636.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164770-Pabstiella wawraeana",JQ306407.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164749-Pabstiella biriricensis",JQ306409.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1053659-Stelis emarginata",JQ306410.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164714-Acianthera serpentula",JQ306411.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164792-Stelis carnosula",JQ306412.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164796-Stelis papaquerensis",JQ306416.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164798-Stelis peliochyla",JQ306417.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164791-Stelis aprica",JQ306418.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164795-Stelis megantha",JQ306419.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164797-Stelis parvula",JQ306420.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164684-Acianthera capillaris",JQ306424.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"125506-Acianthera ochreata",JQ306427.1,AY008458.1,AY008446.1,AF518038.1,"-","-","-","-","-",AY008447.1,"-","-","-","-","-","-",
"1164766-Pabstiella tricolor",JQ306429.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164778-Acianthera foetens",JQ306432.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164686-Acianthera cryptantha",JQ306433.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164685-Acianthera crinita",JQ306434.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164709-Acianthera ramosa",JQ306438.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164773-Acianthera atroglossa",JQ306439.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164707-Acianthera pavimentata",JQ306444.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164695-Acianthera klotzschiana",JQ306445.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164711-Acianthera rodriguesii",JQ306446.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164698-Acianthera macropoda",JQ306449.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164696-Acianthera limae",JQ306450.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164700-Acianthera melachila",JQ306451.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164712-Acianthera saundersiana",JQ306452.1,KT709647.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164782-Acianthera per dusenii",JQ306454.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164699-Acianthera maculiglossa",JQ306455.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164800-Trichosalpinx dependens",JQ306456.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164727-Anathallis nectarifera",JQ306458.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164728-Anathallis ourobranquensis",JQ306459.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164731-Anathallis pubipetala",JQ306460.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164734-Anathallis rudolfii",JQ306461.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164785-Pabstiella seriata",JQ306464.1,KJ472337.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164703-Acianthera nemorosa",JQ306466.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164747-Acianthera alligatorifera",JQ306467.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164768-Pabstiella uniflora",JQ306469.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164769-Pabstiella villosisepala",JQ306472.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164755-Pabstiella fasciata",JQ306473.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164758-Pabstiella lueriana",JQ306475.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164748-Stelis arcuata",JQ306477.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164759-Pabstiella pellifeloidis",JQ306479.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164765-Pabstiella teschiana",JQ306480.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164781-Phloeophila nummularia",JQ306482.1,KP012381.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164752-Pleurothallis castellensis",JQ306484.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164741-Dryadella susanae",JQ306486.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164772-Sansonia bradei",JQ306487.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164761-Pabstiella rhombilabia",JQ306488.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164694-Acianthera karlii",JQ306489.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164720-Anathallis adenochila",JQ306490.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164729-Anathallis petropolitana",JQ306491.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164719-Acianthera tricarinata",JQ306495.1,KY218773.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164753-Pabstiella conceicionensis",JQ306499.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164706-Acianthera papillosa",JQ306501.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164794-Stelis intermedia",JQ306502.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164736-Barbosella cogniauxiana",JQ306503.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"493936-Trichocentrum ascendens",JQ319732.1,EU214320.1,"-","-","-","-","-","-","-","-","-","-",JQ366014.1,"-","-","-",
"590343-Trichocentrum flavovirens",JQ319734.1,FJ564711.1,"-","-",FJ564008.1,FJ563151.1,"-","-","-","-","-","-",JQ366016.1,"-","-","-",
"1216871-Trichocentrum microchilum",JQ319735.1,"-","-","-","-","-","-","-","-","-","-","-",JQ366017.1,"-","-","-",
"590781-Trichocentrum oerstedii",JQ319742.1,FJ564844.1,"-","-",FJ564302.1,FJ563450.1,"-",FJ562746.1,"-","-","-","-",JQ366024.1,"-","-","-",
"590347-Trichocentrum pumilum",JQ319743.1,FJ565147.1,"-","-",FJ564668.1,FJ563815.1,"-",FJ563100.1,"-","-","-","-",JQ366025.1,"-","-","-",
"590348-Trichocentrum stramineum",JQ319744.1,FJ564842.1,"-",JN589991.1,FJ564300.1,FJ563448.1,"-",FJ562744.1,"-","-","-","-",JQ366026.1,"-","-","-",
"1216865-Trichocentrum hoegei",JQ319746.1,"-","-","-","-","-","-","-","-","-","-","-",JQ366028.1,"-","-","-",
"524248-Trichocentrum tigrinum",JQ319747.1,EU490713.1,FJ562351.1,FJ534137.1,FJ563999.1,EU490790.1,"-",FJ562448.1,FJ534259.1,"-","-","-",JQ366029.1,"-","-","-",
"56742-Alstroemeria aurea",JQ405006.1,JN417408.1,AY699225.1,KM360626.1,"-","-","-","-","-","-","-","-","-","-",KU127329.1,"-",
"1226225-Paphiopedilum canhii",JQ660880.1,JQ660904.1,"-",KP311893.1,JQ660927.1,KP311793.1,"-","-","-","-",KP312425.1,"-","-",KP312314.1,KP312201.1,JQ660948.1,
"3694-Populus trichocarpa",JQ898636.1,KF940886.1,"-",KF940826.1,"-","-",KX454821.1,"-",KX454917.1,"-","-","-","-","-","-","-",
"1217868-Paphiopedilum wenshanense",JQ904599.1,KP312010.1,"-",KP311812.1,"-",KP311711.1,"-","-","-","-",KP312340.1,"-","-",KP312227.1,KP312114.1,"-",
"1201240-Jumellea amplifolia",JQ905392.1,KF558018.1,KF558236.1,"-","-",JQ905278.1,"-","-","-","-","-","-","-","-","-","-",
"1201237-Angraecum obesum",JQ905393.1,KF558011.1,JQ905515.1,"-","-",JQ905279.1,"-","-","-","-","-","-","-","-","-","-",
"1201241-Jumellea anjouanensis",JQ905394.1,JQ905334.1,KF558152.1,"-","-",JQ905280.1,"-","-","-","-","-","-","-","-","-","-",
"1201243-Jumellea arborescens",JQ905398.1,KF557949.1,KF558262.1,"-","-","-","-","-","-","-","-","-","-","-","-","-",
"1201244-Jumellea bathiei",JQ905400.1,JQ905339.1,JQ905522.1,"-","-",JQ905283.1,"-","-","-","-","-","-","-","-","-","-",
"1201245-Jumellea bosseri",JQ905401.1,JQ905340.1,JQ905523.1,"-","-","-","-","-","-","-","-","-","-","-","-","-",
"1201246-Jumellea brachycentra",JQ905402.1,JQ905341.1,JQ905524.1,"-","-",JQ905284.1,"-","-","-","-","-","-","-","-","-","-",
"1201247-Jumellea brevifolia",JQ905403.1,JQ905342.1,JQ905525.1,"-","-",JQ905285.1,"-","-","-","-","-","-","-","-","-","-",
"1201248-Jumellea comorensis",JQ905404.1,JQ905343.1,JQ905526.1,"-","-",JQ905286.1,"-","-","-","-","-","-","-","-","-","-",
"1201249-Jumellea densifoliata",JQ905405.1,KF557966.1,JQ905527.1,"-","-",JQ905287.1,"-","-","-","-","-","-","-","-","-","-",
"1201250-Jumellea divaricata",JQ905406.1,JQ905345.1,JQ905528.1,"-","-",JQ905288.1,"-","-","-","-","-","-","-","-","-","-",
"1201251-Jumellea exilis",JQ905407.1,JQ905346.1,JQ905529.1,"-","-",JQ905289.1,"-","-","-","-","-","-","-","-","-","-",
"658259-Jumellea fragrans",JQ905410.1,KF557918.1,JQ905532.1,"-","-",JQ905292.1,"-","-","-","-","-","-","-","-","-","-",
"1201253-Jumellea francoisii",JQ905411.1,JQ905350.1,JQ905533.1,"-","-",JQ905293.1,"-","-","-","-","-","-","-","-","-","-",
"1201255-Jumellea hyalina",JQ905415.1,JQ905354.1,JQ905537.1,"-","-",JQ905297.1,"-","-","-","-","-","-","-","-","-","-",
"1201256-Jumellea ibityana",JQ905416.1,JQ905355.1,JQ905538.1,"-","-",JQ905298.1,"-","-","-","-","-","-","-","-","-","-",
"1201258-Jumellea jumelleana",JQ905417.1,JQ905356.1,JQ905539.1,"-","-",JQ905299.1,"-","-","-","-","-","-","-","-","-","-",
"1201259-Jumellea lignosa",JQ905418.1,JQ905357.1,JQ905540.1,"-","-",JQ905300.1,"-","-","-","-","-","-","-","-","-","-",
"1201275-Jumellea tenuibracteata",JQ905421.1,JQ905360.1,JQ905543.1,"-","-","-","-","-","-","-","-","-","-","-","-","-",
"1201260-Jumellea linearipetala",JQ905422.1,KF557971.1,KF558160.1,"-","-",JQ905302.1,"-","-","-","-","-","-","-","-","-","-",
"1201261-Jumellea longivaginans",JQ905423.1,JQ905353.1,JQ905545.1,"-","-",JQ905296.1,"-","-","-","-","-","-","-","-","-","-",
"1201263-Jumellea major",JQ905424.1,JQ905363.1,JQ905546.1,"-","-",JQ905304.1,"-","-","-","-","-","-","-","-","-","-",
"1201262-Jumellea majalis",JQ905427.1,JQ905366.1,JQ905549.1,"-","-",JQ905307.1,"-","-","-","-","-","-","-","-","-","-",
"1201264-Jumellea pachyceras",JQ905428.1,JQ905367.1,JQ905550.1,"-","-",JQ905308.1,"-","-","-","-","-","-","-","-","-","-",
"1201265-Jumellea pailleri",JQ905429.1,JQ905368.1,JQ905551.1,"-","-",JQ905309.1,"-","-","-","-","-","-","-","-","-","-",
"1201266-Jumellea peyrotii",JQ905430.1,JQ905369.1,JQ905552.1,"-","-",JQ905310.1,"-","-","-","-","-","-","-","-","-","-",
"1201268-Jumellea recurva",JQ905433.1,JQ905372.1,JQ905555.1,"-","-",JQ905313.1,"-","-","-","-","-","-","-","-","-","-",
"1201267-Jumellea recta",JQ905434.1,KF557928.1,JQ905556.1,"-","-","-","-","-","-","-","-","-","-","-","-","-",
"1201269-Jumellea rigida",JQ905436.1,JQ905376.1,JQ905558.1,"-","-",JQ905314.1,"-","-","-","-","-","-","-","-","-","-",
"858587-Jumellea rossii",JQ905438.1,JQ905377.1,JQ905560.1,"-","-",JQ905316.1,"-","-","-","-","-","-","-","-","-","-",
"1201272-Jumellea spathulata",JQ905441.1,JQ905380.1,JQ905563.1,"-","-",JQ905319.1,"-","-","-","-","-","-","-","-","-","-",
"1201270-Jumellea similis",JQ905442.1,JQ905381.1,JQ905564.1,"-","-",JQ905320.1,"-","-","-","-","-","-","-","-","-","-",
"1201238-Jumellea alionae",JQ905444.1,JQ905383.1,JQ905566.1,"-","-",JQ905322.1,"-","-","-","-","-","-","-","-","-","-",
"1201273-Jumellea stenoglossa",JQ905445.1,JQ905384.1,"-","-","-",JQ905323.1,"-","-","-","-","-","-","-","-","-","-",
"1201274-Jumellea stenophylla",JQ905446.1,KF558026.1,KF558165.1,"-","-",JQ905324.1,"-","-","-","-","-","-","-","-","-","-",
"1201276-Jumellea teretifolia",JQ905447.1,JQ905386.1,JQ905568.1,"-","-",JQ905325.1,"-","-","-","-","-","-","-","-","-","-",
"1201277-Jumellea triquetra",JQ905448.1,KF557924.1,KF558216.1,"-","-",JQ905326.1,"-","-","-","-","-","-","-","-","-","-",
"451008-Paphiopedilum liemianum",JQ929333.1,JQ929385.1,EF156038.1,KP311831.1,"-",KP311730.1,"-","-","-",EF156208.1,KP312361.1,"-","-",KP312248.1,KP312135.1,"-",
"451013-Paphiopedilum sangii",JQ929346.1,JQ929398.1,EF156058.1,KP311875.1,"-",KP311775.1,"-","-","-",EF156228.1,KP312406.1,"-","-",KP312295.1,KP312182.1,"-",
"451016-Paphiopedilum violascens",JQ929355.1,JQ929406.1,EF156075.1,KP311884.1,"-",KP311784.1,"-","-","-",EF156245.1,KP312415.1,"-","-",KP312304.1,KP312191.1,"-",
"1223631-Tetramicra bulbosa",JQ963170.1,"-",JQ963179.1,"-","-","-","-","-","-","-","-","-","-","-","-","-",
"1223632-Tetramicra ekmanii",JQ963171.1,"-",JQ963180.1,"-","-","-","-","-","-","-","-","-","-","-","-","-",
"142419-Tetramicra elegans",JQ963172.1,AY396094.1,AY422397.1,"-","-","-","-","-","-","-","-","-","-","-","-","-",
"1223634-Tetramicra parviflora",JQ963174.1,"-",JQ963184.1,"-","-","-","-","-","-","-","-","-","-","-","-","-",
"1223636-Tetramicra riparia",JQ963175.1,"-",JQ963183.1,"-","-","-","-","-","-","-","-","-","-","-","-","-",
"1053616-Anathallis anderssonii",JQ995324.1,JF934841.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164733-Anathallis rubens",JQ995325.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"589419-Anathallis sclerophylla",JQ995326.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1281847-Andinia platysepala",JQ995331.1,KC425864.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1164754-Pabstiella ephemera",JQ995332.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1281849-Pabstiella wacketii",JQ995334.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1281850-Pleurothallis sijmii",JQ995335.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1281851-Pleurothallis silvae pacis",JQ995336.1,KY988760.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1281853-Stelis adrianae",JQ995340.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1053649-Stelis alajuelensis",JQ995341.1,JF934870.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1281854-Stelis allenii",JQ995342.1,KY988780.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1281855-Stelis atwoodii",JQ995343.1,KY988781.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1281857-Stelis cylindrata",JQ995345.1,KY988784.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1281858-Stelis cypripedioides",JQ995346.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1053661-Stelis ferrelliae",JQ995347.1,KY988786.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1281859-Stelis galeata",JQ995348.1,KY988787.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1281860-Stelis glomerosa",JQ995349.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1281861-Stelis kefersteiniana",JQ995351.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1281884-Stelis lankesteri",JQ995353.1,KY988788.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1281862-Stelis multirostris",JQ995354.1,KY988789.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1281863-Stelis nexipous",JQ995356.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1053673-Stelis ornata",JQ995358.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1281864-Stelis pachyglossa",JQ995359.1,KC425865.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1281865-Stelis platystylis",JQ995360.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1053677-Stelis pulchella",JQ995363.1,JF934836.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1053678-Stelis punctulata",JQ995364.1,JF934845.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1168071-Nervilia fordii",JX011630.1,JX865503.1,"-",JX011619.1,"-","-","-","-","-","-","-","-","-","-","-","-",
"1290569-Trichotosia aporina",JX051815.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1290556-Trichotosia aurea",JX051817.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1290557-Trichotosia brevipedunculata",JX051819.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"78850-Trichotosia ferox",JX051820.1,AY368432.1,"-",AF074235.1,"-","-","-","-",AY381085.1,"-","-","-","-","-","-","-",
"1290558-Trichotosia microphylla",JX051821.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1290559-Trichotosia poculata",JX051822.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1290565-Trichotosia teysmannii",JX051823.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1290567-Trichotosia vestita",JX051824.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1290566-Trichotosia velutina",JX051825.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"53083-Paphiopedilum emersonii",JX088544.1,KX352827.1,EF156014.1,KX264999.1,KX265014.1,KP311696.1,KX265006.1,"-","-",EF156184.1,KP312323.1,"-","-",KP312210.1,KP312097.1,"-",
"299270-Paphiopedilum spicerianum",JX088545.1,HQ998505.1,EF156060.1,KX755538.1,KX977100.1,KP311753.1,KX755518.1,"-","-",EF156230.1,"-",HQ998622.1,"-",KP312273.1,KP312160.1,"-",
"53123-Paphiopedilum wardii",JX088546.1,JN181450.1,EF156076.1,JN181467.1,"-",JN181518.1,HQ998556.1,"-","-",EF156246.1,KP312416.1,HQ998638.1,"-",KP312305.1,KP312192.1,"-",
"78826-Paphiopedilum delenatii",JX088548.1,AY368379.1,EF156011.1,AF074208.1,KX265012.1,EU490760.1,KX265004.1,"-","-",EF156181.1,KP312322.1,MF033379.1,"-",KP312209.1,KP312096.1,JQ660949.1,
"53090-Paphiopedilum gratrixianum",JX088549.1,JQ660900.1,EF156023.1,KX755532.1,KX977094.1,KP311743.1,KX755512.1,"-","-",EF156193.1,KP312375.1,MF033376.1,"-",KP312262.1,KP312149.1,GU004516.1,
"136296-Paphiopedilum helenae",JX088550.1,JQ660901.1,EF156026.1,KX755543.1,KX977105.1,KP311745.1,KX755523.1,"-","-",EF156196.1,KP312377.1,MF033373.1,"-",KP312264.1,KP312151.1,JQ660945.1,
"53093-Paphiopedilum henryanum",JX088551.1,KX755562.1,EF156027.1,KX755542.1,KX977104.1,KP311747.1,KX755522.1,"-","-",EF156197.1,KP312379.1,"-","-",KP312266.1,KP312153.1,"-",
"53076-Paphiopedilum charlesworthii",JX088552.1,JQ929365.1,EF156006.1,KX755540.1,KX977102.1,KP311737.1,KX755520.1,"-","-",EF156176.1,KP312369.1,"-","-",KP312256.1,KP312143.1,"-",
"78825-Paphiopedilum bellatulum",JX088553.1,JN181448.1,"-",AF074207.1,KU201394.1,JN181516.1,KU201366.1,"-","-","-",KP312330.1,"-","-",KP312217.1,KP312104.1,"-",
"53101-Paphiopedilum malipoense",JX088554.1,KF361653.1,JF796885.1,KX264992.1,KX265008.1,KP311697.1,KX265000.1,"-","-",JF797035.1,JF797101.1,"-","-",JF797158.1,KP312098.1,"-",
"53106-Paphiopedilum parishii",JX088555.1,JQ660891.1,EF156048.1,KX755539.1,KX977101.1,KP311727.1,KX755519.1,"-","-",EF156218.1,KP312358.1,"-","-",KP312245.1,KP312132.1,JQ660937.1,
"451003-Paphiopedilum hangianum",JX088558.1,MF033369.1,EF156024.1,KX264998.1,KX265015.1,KP311699.1,KX265007.1,"-","-",EF156194.1,KP312326.1,MF033370.1,"-",KP312213.1,KP312100.1,"-",
"53071-Paphiopedilum barbigerum",JX088559.1,KX755550.1,EF156003.1,KX755530.1,KX977092.1,KP311736.1,KX755510.1,"-","-",EF156173.1,KP312368.1,"-","-",KP312255.1,KP312142.1,"-",
"53069-Paphiopedilum armeniacum",JX088560.1,EU490698.1,"-",KX264997.1,KX265013.1,EU490759.1,KX265005.1,"-","-","-",KP312321.1,"-","-",KP312208.1,KP312095.1,JQ660950.1,
"53081-Paphiopedilum dianthum",JX088562.1,JQ182192.1,EF156012.1,JQ182210.1,KX977103.1,JQ182264.1,KX755521.1,"-","-",EF156182.1,KP312353.1,"-","-",KP312240.1,KP312127.1,"-",
"53122-Paphiopedilum villosum",JX088563.1,JQ660899.1,EF156074.1,KX755529.1,KX977091.1,KP311758.1,KX755509.1,"-","-",EF156244.1,KP312390.1,HQ998633.1,"-",KP312278.1,KP312165.1,JQ660943.1,
"468851-Aerides falcata",JX202646.1,JX202664.1,JX202716.1,"-",KJ093262.1,"-","-","-","-","-",JX202734.1,"-","-","-","-","-",
"468863-Vanda curvifolia",JX202648.1,KC823032.1,EF670423.1,KP772707.1,KP297975.1,"-",KP297985.1,"-","-","-",JX202737.1,"-","-",JX202614.1,"-","-",
"1189605-Pendulorchis himalaica",JX202649.1,JX202667.1,JX202720.1,"-",KC110633.1,"-","-","-","-","-",JX202738.1,"-","-",JX202615.1,"-","-",
"1312023-Neofinetia richardsiana",JX202657.1,JX202675.1,JX202728.1,"-",JX202703.1,"-","-","-","-","-",JX202756.1,"-","-",JX202633.1,"-","-",
"1312024-Neofinetia xichangensis",JX202658.1,JX202676.1,JX202729.1,"-",JX202704.1,"-","-","-","-","-",JX202757.1,"-","-",JX202634.1,"-","-",
"536165-Vanda brunnea",JX202660.1,KC822957.1,KC985343.1,KJ628999.1,KC985254.1,"-",KJ629008.1,"-","-","-",JX202765.1,"-","-",JX202642.1,"-","-",
"331263-Vanda coerulea",JX202661.1,KC822959.1,KC985345.1,KJ628997.1,KC985257.1,"-",KJ629006.1,"-","-",KX298665.1,JX202766.1,KP198569.1,"-",JX202643.1,KR363089.1,"-",
"1189608-Vanda concolor",JX202662.1,JX202679.1,JX202732.1,"-",JX202714.1,"-","-","-","-","-",JX202767.1,"-","-",JX202644.1,"-","-",
"536166-Vanda subconcolor",JX202663.1,JX202680.1,JX202733.1,"-",JX202715.1,"-","-","-","-","-",JX202768.1,"-","-",JX202645.1,"-","-",
"29760-Vitis vinifera",JX290091.1,"-","-",AJ635355.1,"-","-","-","-","-","-","-","-","-","-","-","-",
"1266843-Nervilia mackinnonii",JX865500.1,KM986836.1,KM893008.1,JX865478.1,"-","-","-","-","-","-","-","-","-","-","-","-",
"1031413-Epidendrum rhopalostele",KC165027.1,KF679542.1,KM433795.1,KF679618.1,"-","-",KF679656.1,"-","-","-","-","-","-","-","-","-",
"1390589-Goodyera bifida",KC191725.1,"-",KC467017.1,"-","-","-","-","-","-","-","-","-","-","-","-","-",
"1390603-Zeuxine viridiflora",KC191726.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
